Invoice Date,100,203,204,205,206,207
2019-02-21,794.0,82.0,75.0,93.0,340.0,227.0
2019-02-22,758.0,105.0,165.0,218.0,334.0,163.0
2019-02-25,1255.0,203.0,56.0,69.0,411.0,244.0
2019-02-26,290.0,37.0,42.0,44.0,128.0,230.0
2019-02-27,135.0,27.0,46.0,68.0,46.0,174.0
2019-02-28,159.0,52.0,40.0,59.0,66.0,212.0
2019-03-01,571.0,80.0,91.0,75.0,57.0,258.0
2019-03-04,430.0,37.0,38.0,53.0,142.0,195.0
2019-03-05,242.0,53.0,38.0,58.0,50.0,258.0
2019-03-06,412.0,30.0,67.0,69.0,67.0,254.0
2019-03-07,487.0,54.0,51.0,1083.0,98.0,229.0
2019-03-08,747.0,46.0,114.0,75.0,95.0,222.0
2019-03-11,619.0,72.0,34.0,253.0,267.0,212.0
2019-03-12,337.0,54.0,43.0,112.0,74.0,217.0
2019-03-13,556.0,79.0,39.0,84.0,98.0,193.0
2019-03-14,804.0,33.0,43.0,101.0,165.0,270.0
2019-03-15,1086.0,57.0,111.0,77.0,128.0,224.0
2019-03-18,425.0,78.0,38.0,794.0,224.0,256.0
2019-03-19,355.0,59.0,169.0,102.0,238.0,233.0
2019-03-20,543.0,62.0,64.0,107.0,163.0,181.0
2019-03-21,663.0,83.0,54.0,89.0,185.0,44.0
2019-03-22,669.0,169.0,152.0,414.0,147.0,242.0
2019-03-25,1349.0,68.0,37.0,180.0,348.0,249.0
2019-03-26,460.0,43.0,42.0,65.0,174.0,246.0
2019-03-27,191.0,28.0,38.0,60.0,64.0,238.0
2019-03-28,187.0,36.0,94.0,49.0,75.0,224.0
2019-03-29,154.0,28.0,47.0,196.0,55.0,180.0
2019-04-01,611.0,104.0,90.0,394.0,59.0,226.0
2019-04-02,719.0,581.0,60.0,107.0,83.0,264.0
2019-04-03,298.0,49.0,114.0,70.0,205.0,245.0
2019-04-04,357.0,49.0,47.0,67.0,88.0,236.0
2019-04-05,731.0,27.0,78.0,70.0,92.0,186.0
2019-04-08,288.0,98.0,53.0,79.0,58.0,213.0
2019-04-09,307.0,48.0,43.0,119.0,250.0,281.0
2019-04-10,332.0,37.0,64.0,67.0,126.0,195.0
2019-04-11,611.0,127.0,38.0,47.0,89.0,211.0
2019-04-12,613.0,99.0,68.0,72.0,141.0,160.0
